b'DMS go1',b'DMC go1',b'DNMC go1',b'RT Go go1',b'DNMS go1',b'Dly Go go1',b'Dly DM 1 go1',b'Dly DM 2 go1',b'Ctx Dly DM 1 go1',b'Ctx Dly DM 2 go1',b'MultSen Dly DM go1',b'Go go1',b'Dly Anti go1',b'Go stim1',b'Dly DM 1 stim2',b'Dly Go stim1',b'Dly DM 1 stim1',b'Dly DM 2 stim2',b'Dly Go delay1',b'Dly DM 1 delay2',b'Dly DM 2 delay2',b'Ctx Dly DM 2 delay1',b'MultSen Dly DM delay1',b'Ctx Dly DM 1 delay1',b'Ctx Dly DM 1 delay2',b'MultSen Dly DM delay2',b'Ctx Dly DM 2 delay2',b'Dly DM 1 delay1',b'Dly DM 2 delay1',b'Ctx Dly DM 1 stim1',b'Ctx Dly DM 1 stim2',b'Dly DM 2 stim1',b'Ctx Dly DM 2 stim2',b'MultSen Dly DM stim2',b'Ctx Dly DM 2 stim1',b'MultSen Dly DM stim1',b'DMS delay1',b'DMC delay1',b'DNMC delay1',b'Dly Anti delay1',b'DNMS delay1',b'DMC stim1',b'DNMC stim1',b'DMS stim1',b'Dly Anti stim1',b'DNMS stim1',b'RT Anti go1',b'Anti go1',b'Anti stim1'
0.9819154608957772,0.9488526373172589,1.0,0.9443960922464097,0.8970126548727696,1.0402687670449211e-14,9.104851607477442e-08,1.717409372615066e-05,3.6225166349286545e-08,8.947987416858222e-10,3.730538622851966e-08,0.02909443477584088,6.899009705223738e-14,0.02938633294231121,0.019924426533475686,0.011441501091601133,0.013046034747732894,0.04479359571694449,2.578997052436952e-05,1.155110660489017e-05,0.002183366701668765,4.246738200683922e-05,0.0021664272665698724,0.000978368241328703,0.0025390657919681058,0.0026134718555988184,6.264091354197271e-05,6.98628135561376e-06,0.0005693040484954254,0.06209372207894659,0.06377828541618574,0.033780619795953544,0.03084393896155122,0.09290140549842432,0.01802777911923685,0.09621865591942444,0.003098628237148446,3.4514590442028174e-10,2.100743249238786e-06,0.00017010980942489383,0.013273579456119568,9.696026727699803e-06,0.02700413572405989,0.01062555839524884,0.0010470123118626027,0.013874335234161332,0.0,0.0,0.0
0.9335194928353225,0.9866100275885346,1.0,0.9426277070072264,0.9316153573228396,0.0,0.0,0.0,0.0,0.0,5.750715334006207e-10,0.0010084582030831062,0.0,2.516009784754257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.793007892188345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.753052448910311e-06,0.0,0.0,3.158993938412271e-10,0.0,0.0002615162823665318,0.0,4.752696374042755e-06,0.0,0.000906983947376754,0.0,0.0,0.0,0.0,0.0,0.0
0.9949489772464131,0.882341340827159,0.8735044780119662,1.0,0.951151080211707,3.9335441844835644e-18,3.1728034809677002e-09,4.527461049579057e-07,3.278358625571353e-08,3.7734700187601463e-10,4.79172458035407e-12,0.0,0.0,0.0,0.003673401536179057,0.0005109616319553997,0.0017634168223161172,0.002316692962477192,9.813101634785062e-09,3.987488884804347e-07,5.8056048155242903e-05,1.813445416929934e-05,9.294347675480881e-07,2.6019109391568167e-05,0.002296413652197347,3.3554140406842476e-07,2.6448101236050916e-05,3.664938214611208e-08,1.2705272957060561e-08,0.004788993363858376,0.040313719242131486,0.00045272418823987323,0.01064735097793492,0.006053102716478488,0.00684762331034152,0.007668352791715599,0.0008176305718113242,1.7264445104093918e-07,0.0,0.0,0.0,0.0024894803373687263,0.0,0.0005568659900168776,0.0,0.0,0.0,0.0,0.0
1.0,0.7751194531761356,0.7040569266805864,0.6876801808028241,0.6806904716766083,0.0,8.073016531218574e-06,0.0,3.6266515997585774e-12,0.0,2.45193836267324e-14,0.0,0.0,0.0,0.002175219491245118,0.0,0.0,0.0,0.0,0.0010384840866034175,0.0,0.0,0.0,0.0,2.539528522499301e-07,1.717781689351758e-09,0.0,0.0,0.0,0.0,0.002477796749721062,0.0,0.0,0.00012034308805552602,0.0,0.0,0.019496679810689085,6.587171792180801e-07,6.134924526018351e-10,0.0,0.0,0.0312343910532038,1.726102002586907e-05,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.8342119687129714,0.7994740550045777,0.6648562570822818,0.6857816460031386,0.0,9.653907966961606e-10,5.4166564040661684e-11,9.868152076843575e-09,1.492486469153297e-08,4.5416220055378526e-10,0.0029729192744940396,0.0,8.849755087972128e-05,7.376555321642953e-05,0.0,0.0,5.5089304505399425e-05,0.0,1.2416753176134164e-07,6.96108816144142e-09,7.480209369267292e-07,1.1511452853273952e-08,1.3190662222425884e-06,0.0006885366018349641,3.1851993212372336e-05,0.00011720843996305372,0.0,0.0,5.2372245419822e-05,0.008771125310872908,0.0,0.0036668223494387576,5.804564812529405e-05,0.0026190845405585556,0.0003596183077221506,0.14417336196696642,2.1178583804424046e-07,3.0418954849804404e-06,0.0,1.2949952208734978e-11,0.012280627602826142,0.019315182794922996,0.0,0.0,5.692854773286614e-07,0.005430474637938447,0.0,0.0
0.6367026535230441,0.7494042359109365,0.912962253959935,0.5761073332092562,1.0,0.0,1.687195698308502e-10,2.6850625008187587e-10,8.357152321997539e-11,1.2888427882710394e-10,0.0,0.0,0.0,0.0,0.00025358565106826453,0.0,0.0,0.00030159691084160294,0.0,2.163275173598719e-08,3.4500549962415105e-08,1.2139013639240505e-09,0.0,0.0,5.852155059467429e-06,0.0,9.026269017882723e-06,0.0,0.0,0.0,0.030206822268677075,0.0,0.0053955254317191,0.0,1.1196718676487856e-05,0.0,0.015077787014190516,0.0,0.0,0.0,0.015038136726824932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8010787910193199,0.8308618076427768,0.7331880198196787,0.8851519296287106,1.0,0.0,0.0,3.6686041517623374e-08,9.261378727119544e-09,6.118298739074442e-11,1.3196242555310356e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0012769359679749722,0.0,0.0,4.715853994567193e-06,0.0,0.0,3.1039229946394047e-06,0.0006491896089979393,9.245580124488832e-10,4.287680654462309e-06,0.0,0.0,0.0017531935313849618,0.08002455115497631,0.0,0.016024510597378496,2.828627813753246e-05,0.0,0.0,9.502038953565825e-07,0.0,0.0,0.0,0.131269275700188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3821010626966819,0.951983189267713,1.0,0.8385729009892638,0.8065230613646406,1.8558881553337008e-14,0.00016329289249790928,0.00020395073663858842,1.0328777074643537e-07,1.651964225533751e-07,1.7078380685055474e-07,0.4177190314995606,3.422698813857555e-13,0.004272831295528969,0.16873036880533995,0.04639960180516446,0.0643691280690518,0.10074742535229346,4.223559045144378e-05,0.020490117233968128,0.02581243120051724,0.0006936059613970498,0.003250423847262792,0.000454751702140971,0.007240021051969941,0.011961243775869053,0.011569886780381653,0.00060075325874083,0.0013514772837864898,0.014034467727906843,0.09012565756007447,0.0618041287439517,0.15981028925983848,0.2518467644644523,0.04334817704201616,0.12360492777402747,3.7935292976444486e-06,0.005271025906653828,0.03980825550565269,0.0005776707109863072,0.030682322728175167,0.16131641036437508,0.5765077898558767,0.022930965451122488,0.07458797127426631,0.185447771743791,0.0,0.0,0.0
0.9445061589687073,0.9693152677400282,0.9977465939350573,1.0,0.9811608818845747,0.0007785850132837873,0.00015413211002804694,0.000795725448512133,2.3056246146064304e-08,8.62353476746925e-08,2.6726184798092138e-09,0.8805722081868392,0.39496892853783044,0.015118690414274789,8.390003992310611e-05,0.0,0.0,0.0005873203551618743,0.0,8.502220216719941e-07,1.1320649149022798e-07,1.4990167983576743e-05,2.356582573844703e-10,0.0,0.0016151609295921496,0.00018724406778698025,0.004817284557953675,0.0,3.5090908654602444e-08,0.0,0.02312861706281217,7.634141982122088e-05,0.01813832247737211,0.0008442881268214789,0.0016826697375193816,3.3854345595410003e-07,0.00013729310780760358,1.4307716156536565e-05,7.032238305029292e-07,0.0,4.645130401475769e-06,0.00012552242850459358,0.000366786206865772,0.0018583480837883932,0.0,7.859001426326253e-06,2.8516571092656702e-05,0.0,0.0
1.0,0.47357762703533923,0.3139777588637832,0.5583161980121807,0.6405967632918289,0.3251333330635616,0.3841026997789606,0.37647284917917784,0.2663258133183597,0.09993829614369686,0.09064144102029204,0.7305516272726099,0.18734091096383718,0.020568069858541347,0.09569608777703548,0.14812458237572404,0.07454773575141281,0.12536034596038376,0.01328496222136195,0.0338819181269827,0.04637065836951646,0.00174398217087578,8.961601811966073e-06,0.02218936574036695,0.040456154420925705,0.009090696543498537,0.009423057703077562,0.005648385895621856,0.004707127999741019,0.05725895785003249,0.07415838933183906,0.056255599770282966,0.08722927846536378,0.05039440383630792,0.021675753718080466,0.00029626128465715454,0.6481653371738548,0.03722634068352059,0.008626905977299738,0.00044436785590709166,0.06658877971912783,0.12197031110908997,0.061006741306076626,0.47233574579899607,0.010427019959060216,0.12798245475430572,0.0,0.0,0.0
1.0,0.1657170940542457,0.19829929469993188,0.5819643682219974,0.6594119068121681,0.8226608365320757,0.3381722389794556,0.3305768181598219,0.33574177723647036,0.22208173419893273,0.2791074185536429,0.5732232384520691,0.3991508121647192,0.0029602321663428385,0.0011279759330095147,0.005068084280550274,0.0016755219148413404,0.005837528249717154,0.044067614442339254,0.00010945600600770965,0.005245685607241132,0.000709876963689457,0.0001061629827187953,2.619874030998113e-12,1.1939536465299169e-26,0.00010240682691253467,0.0012960951985459893,0.0021250328358793057,0.00029531756003400785,2.8771868219508976e-07,8.364436106062753e-22,0.002513440737066366,0.012591240567012881,0.0005778877914386636,0.011101317167551215,0.0008941818569933726,0.1455401823683222,1.5644800047749031e-12,2.4057373184469793e-12,1.9221072580574656e-12,0.008335206181444614,1.989040603831999e-07,3.058697642025951e-07,0.010323642033154794,2.1110236527060964e-07,3.388914321095566e-07,0.004404821270066657,0.012350786667823905,1.1220137055029546e-07
0.913685910851793,0.8195927224687359,0.8324267994031653,0.9178291370912807,0.9587775489148188,0.7803915963957366,0.5387237934493769,0.544142872272108,0.4513836746628722,0.40233345382814295,0.3350486319779269,0.8846323254239069,1.0,0.03871202427188577,0.002857288046509696,0.001165218170488436,0.000693798337555211,0.0033925449533814492,0.0058439337157307,0.00032309663545709557,0.0016500941403364575,1.6177087264631615e-05,9.301620675322363e-06,1.1491308346316276e-05,0.0006387538583752726,0.0009905919215640164,0.0004323081509737243,2.7104083053494725e-05,0.0002513889891170374,0.00012739596148940766,0.004362001214051021,0.000631090038278551,0.0016723655915327768,0.002211309658608929,5.256621596316998e-05,0.0,5.3334242699042187e-05,0.0,4.439834692342979e-07,0.4738264910899655,0.01620304413373763,0.0,1.45573060060231e-06,0.0,0.12220843911518432,0.00752716434995651,0.624771170080089,0.40741750062301113,0.00016719546655193215
0.6955221357836826,0.8962570100929973,0.9024578241977438,0.8192099717027294,0.8325324016474168,1.0,0.7973613863501803,0.8000130129990737,0.7441076323880582,0.9211985596386708,0.7901082960029925,0.8936960902900458,0.5830567390768838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4990170599856983e-10,0.0,0.00421064268549406,0.0,0.0,0.0,4.072779198466258e-07,0.0,0.008509081848883066,0.0,0.0,0.0,0.0,2.0262833875767085e-08,9.675313853433216e-07,0.0,3.9455631785699666e-08,1.7600070813516222e-05,6.015716661775287e-05,0.0,0.0,3.5767635758624908e-06,0.0,0.6194693193337152,0.0
1.0,0.8221438601172241,0.8331637290496487,0.9668643419745371,0.976221350036478,0.7737220073765094,0.4948468525415207,0.5047325928494071,0.35162134680851453,0.590823502516075,0.40831434521271565,0.630085804581134,0.6038077302370489,3.4911054523931124e-05,0.0,9.492926253126179e-07,0.0,0.0,1.973474645140186e-08,0.0,0.0,2.0064819646689205e-11,0.0,7.27693185904332e-10,1.423385717563784e-05,0.0,1.1670461516040128e-25,0.0,0.0,5.316962852988836e-06,0.0008531586165326483,0.0,8.176632667112351e-21,0.0,7.911511852598823e-08,0.0,9.493586672892776e-05,0.0,0.0,0.0026074404117686235,8.14951944236369e-05,0.0,0.0,0.0,0.0,0.0,2.1255661137785315e-07,0.09150392223100491,0.0
1.0,0.9844683239028166,0.9855652361340104,0.9535215453088951,0.9215254264717573,0.7888388824797614,0.653279924069772,0.5936284302293219,0.5690395366790698,0.5478695574311269,0.43572864368972253,0.802079989585736,0.6101036767011254,0.008286121238189476,0.0043502992178009224,1.258720922990877e-05,0.0,0.005233535209917844,0.009048211564456843,0.004425674907016771,0.005114957444967213,0.007554805431013771,0.0002118211277941207,0.007335161505565389,0.014739965122619244,0.0027477368029636727,0.023058277341399883,0.004178833739814482,0.002998556948760256,0.00016411920126990643,0.018287112608408557,0.0010753380255115234,0.03291279103163991,0.0004428367764272841,0.0001774039876129657,3.444726908556086e-08,0.04146291665725601,0.035504703002299284,0.0,0.004752097382815967,0.039956376820473274,0.00013436997123170169,0.0,0.0,1.2201337186857706e-07,1.2927610015029414e-05,0.0,0.07617372320785651,0.00040045633867118456
5.944812230837842e-16,2.9431363086266706e-24,2.7823334214098047e-24,4.260050265174729e-22,5.772811506475428e-16,0.0053037452442928484,0.03423561673528818,0.018985656362740033,0.024898659914923342,0.016169992739050572,0.012241864796584954,0.03269376956803297,0.04146331158645578,0.2363984105193693,0.22684206950492636,0.11541535956179719,0.13604539172513838,0.11506966200467612,0.06464182316780226,0.2380218009070571,0.12756862692847634,0.03167363796910562,0.022978363012124595,0.08937214727768904,0.18879634347219834,0.10133245964827009,0.11547085726442353,0.09002714955320495,0.04452684464618398,0.17078517797309398,0.21086197952597255,0.05117666553946135,0.13316680627348673,0.10598295240510416,0.07146437240191744,0.05778390653614282,0.00010326893553104281,6.905486515469459e-13,6.528765746975694e-13,0.30708387431664325,0.00010378052029751738,8.780230722865381e-08,8.300471935457395e-08,0.00015054380640597512,0.023558141606572602,0.0005884158072391358,1.0,0.011600717160528316,0.09202770959549773
0.11932265954915838,0.0039449782366785535,1.0678976600222876e-13,7.275381696051859e-23,1.0802531314542453e-17,4.809473856423349e-13,4.4527999189752465e-05,2.4838099836485197e-05,2.7543602376313288e-12,3.999356417437658e-09,5.5012101464918106e-08,8.155894770866314e-14,1.0023471794858258e-12,2.781433120979758e-05,0.03920460107415979,0.041014818867615065,0.006436115198331377,0.019221446988058482,0.0012084037757508959,0.005702507446269481,0.0031615810291464805,4.862238619296687e-05,1.8142362799036877e-09,1.080562271443964e-07,1.9296991526000338e-07,0.001241279192095391,0.00019170639141410153,0.0003063487874755105,0.0013876251120981645,3.0266114245050132e-06,7.1057613633499054e-06,0.009015275039978534,0.0005870662943524886,0.002676922094535546,0.00045527377007361167,0.00024943529656385404,0.6260469441936164,0.08339480356785604,0.0012272829825791484,5.6750848780176315e-05,2.0259503047534416e-06,0.0725382350350288,0.0016126952278384984,0.08148793085347017,0.01045450208532719,0.03653683795480229,1.0,6.132759333896416e-12,0.0038014497097585472
0.002455916236456639,0.0,0.0,0.0,9.577915304048687e-20,1.391969590090619e-13,1.6606311723227511e-06,1.7033327525423745e-06,6.116032113032365e-15,6.363291798064982e-11,3.662045843605788e-12,0.0,4.249353994169171e-17,0.0,0.004211324550492167,0.0005257054790180218,0.0013927285299101457,0.002419826741529762,1.9049409406337218e-05,0.00021331444088671408,0.0002183875052380065,4.990370423450144e-06,1.628938561275351e-08,0.0,4.2848754622974104e-10,2.566238011736913e-07,4.459823951125366e-06,2.9552876383461533e-08,8.819995103415252e-08,0.0,5.870199966072474e-06,0.0020842243775661,0.005247630038219954,0.0004192768267730149,0.0024851763189973662,0.0002800897965074428,0.012458412677210437,0.0,0.0,1.0831889169856424e-07,1.7774776092718536e-08,0.0,0.0,0.00019434278643252044,0.004911614997061183,0.001183074742920933,1.0,0.0,0.0
1.7578015121737436e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0694631555962884e-06,2.2143900794708697e-10,4.0280982321084536e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000270507685614681,0.0,0.0,0.00026525437985161124,0.0,0.0,0.0,1.5513488614943714e-05,0.0,0.00028219796669228263,0.0,2.5844508352119956e-05,0.0,2.0182449922654506e-05,5.751437861630064e-05,0.0010511980415149154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.983825931168502e-12,5.233864521061666e-07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8294661194954106e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1489094592704587e-07,0.0,0.0,2.3530587171475217e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.26730251091455715,0.2514883797193102,0.2822551652895382,0.24915328641430287,0.2039652774182383,0.0060161069448257205,0.006214306638887825,0.05928488484085597,0.0009609920787569202,0.0017362064656893785,0.0022321876669962955,0.10334765784127026,1.2895119158115753e-15,0.17116195027196654,0.04318165641490067,0.039510581372082736,0.018890757148294485,0.15924303823636807,0.0005281576845559005,0.0025167360755742035,0.025160711684356313,0.0010229472103355562,0.0009884469109364769,0.001887271220762085,0.01044904180693256,0.01143912326199878,0.009051254663385059,9.773078858892276e-05,0.0026994099551425144,0.021429636831708863,0.10295532886344749,0.059050856863593806,0.08328477465116683,0.11226202416548144,0.022084940190474387,0.01954955938227897,0.0503375571500961,0.00014601854991608843,0.001594303865833726,3.209977166381729e-06,6.487757896782232e-05,0.002257418914924552,0.030934896501309036,0.03298375025102048,0.001298046452142234,0.0056432208227757625,1.0,0.0,0.0
