b'DMS delay1',b'DMS go1',b'RT Go go1',b'DMC go1',b'DNMC go1',b'DNMS delay1',b'DNMS go1',b'Dly DM 2 stim2',b'Ctx Dly DM 2 stim2',b'Dly DM 1 stim2',b'Ctx Dly DM 1 stim2',b'MultSen Dly DM stim2',b'DMS stim1',b'DMC stim1',b'Go stim1',b'Dly Go stim1',b'Ctx Dly DM 2 stim1',b'Ctx Dly DM 1 stim1',b'MultSen Dly DM stim1',b'Dly DM 1 stim1',b'Dly DM 2 stim1',b'RT Anti go1',b'DMC delay1',b'DNMC delay1',b'Anti stim1',b'Dly Anti stim1',b'DNMS stim1',b'DNMC stim1',b'Ctx Dly DM 2 go1',b'Ctx Dly DM 1 go1',b'MultSen Dly DM go1',b'Anti go1',b'Go go1',b'Dly DM 1 go1',b'Dly DM 2 go1',b'Dly Go go1',b'Dly Anti go1',b'MultSen Dly DM delay2',b'Ctx Dly DM 1 delay1',b'MultSen Dly DM delay1',b'Dly DM 1 delay1',b'Dly DM 2 delay1',b'Ctx Dly DM 1 delay2',b'Ctx Dly DM 2 delay1',b'Ctx Dly DM 2 delay2',b'Dly Anti delay1',b'Dly Go delay1',b'Dly DM 1 delay2',b'Dly DM 2 delay2'
5.177100806748995e-07,0.0009040570784478145,0.002612428377837413,0.0011548618745545714,0.00305469514525438,5.354732302043739e-07,0.0007213735979040586,3.95013308373639e-06,1.60394792895063e-05,2.4147982841544936e-06,3.965219751702928e-06,8.120565912727516e-06,3.704278235857556e-08,8.031400259147078e-08,2.7790488746055443e-06,4.857265915704921e-07,2.9216076244788394e-06,6.433988541327548e-07,1.3303668578648113e-06,4.3592679180117243e-07,6.903075136177212e-07,0.5388861744232523,4.965378412581135e-08,3.927047084718012e-07,4.985972458611356e-06,1.8503835374696184e-06,1.4928126271766723e-06,3.44368689009996e-07,0.5182283638392183,0.5385706870395622,0.5456703303643173,0.7614114196461389,0.7068272550077044,1.0,0.9658380344831311,0.6155788999600309,0.6351955537052871,1.5596442971794767e-06,1.430111940610121e-06,1.590500208883841e-06,1.0110123321613278e-06,1.0877201524323013e-06,1.7386656424822034e-06,2.181913548116647e-06,3.1855253879542734e-06,3.297688911937881e-06,3.6128928407178753e-06,1.948271480524512e-06,2.1886361534151675e-06
0.018481498784414636,0.003647659573123135,3.933012246256785e-05,0.00019167479202391395,0.0001797363046555667,7.342635617587721e-05,6.616781758703372e-05,0.02832397967635753,0.010304916660748323,0.042002730786839464,0.013526495793801973,0.0136770122669811,0.006748649166298355,0.0008658409589134366,0.06949957827843437,0.03944188493726768,0.0021088632672748506,0.004294270326377061,0.0027234428884332644,0.011640251866972984,0.006447257057108733,4.436303435403876e-05,0.0016095807978253895,0.000359364899164614,0.021101242384360862,0.009387248814891459,0.0003930346342724647,0.0003581790812777264,0.4934439556175009,0.5786889401389205,0.6246797357417607,0.37702046679238915,1.0,0.9023345802013674,0.7745092319808652,0.5243001744431579,0.631223216856117,0.023223971504288475,0.025735978639749198,0.02675501771777494,0.03352655484512542,0.02391164447710806,0.024142930478599483,0.021218014890286605,0.01884337267591429,0.03715472116519913,0.04640828152405362,0.05523144096167577,0.03996542545012169
0.006521734561053418,0.001989488379061714,2.679277163263237e-09,8.112782498239458e-08,1.0366816006794882e-07,0.00046691045471230455,2.2964905001431966e-07,0.004236579085953114,0.003833775326434246,0.003755532008936763,0.002355739635561573,0.0022610725611426855,0.0005851658088720746,0.00025648081186589955,0.004507313057772802,0.0011465225823981844,0.00047113193269825653,0.00041796455101226695,0.0005830240587564596,0.0004426706235660481,0.0004944528417741607,6.917809157924673e-09,0.0005097571713286182,0.00032815876141117293,0.004574804399818487,0.0011848619556872057,0.0005455137070651325,0.0002584051965626069,0.6902822618640243,0.6983621720004562,0.6473799091445603,0.8280298578152044,1.0,0.8007812228785106,0.81192719414399,0.7767563566571943,0.7990257341089769,0.001161216860058384,0.0009203763391429113,0.0007107610069077659,0.0023184618748574182,0.0024943476394540492,0.0012355736923412633,0.0011438760577768313,0.0020349255914189467,0.0017835382013152217,0.0008796041440395955,0.0018186681579998784,0.0020247118080223194
0.06524556817284281,0.1665792580231057,0.4536383516737178,0.6642289473393852,0.4592142338469209,0.013570842254449853,0.3532991007164969,0.2726003439211269,0.24299277909835246,0.3443096795520745,0.5485593318565766,0.35376603575132326,0.04966460193276201,0.026247521123095512,0.15501288639099448,0.09850351923230495,0.033215844427307746,0.09406853083453584,0.045832113217366736,0.0906621131692995,0.025270619263406638,0.9861559784234883,0.023911490643874926,0.0347374014116257,0.3047047289318814,0.0572034574713593,0.018372597716609297,0.028540391792277846,0.3265123183781937,0.8526817097474798,0.48196801059402045,1.0,0.6182489146908026,0.5345753690553793,0.3883408585880269,0.7674149534791016,0.6375031230052777,0.2831518685649295,0.26955910757918833,0.16566741422154607,0.18298314707822713,0.11099359443896951,0.5421007329926896,0.1177073388739571,0.23454662702866982,0.2722079677355183,0.3485541810144657,0.5860139287947149,0.3480602627770653
0.00378395522537626,0.0016332918773638335,0.00017553093691124907,0.0007251550390778985,0.0005347908801116418,0.0014026700438585452,0.00046733718439328185,0.22548852753186677,0.2589371038975948,0.17352846069316405,0.2816926443454383,0.10674165332676573,0.0005259945445350903,0.00012878782062951036,0.0510240327506752,0.009169396743844135,0.0015213901089614892,0.0018096598286655343,0.001346455609375502,0.0025022219695174093,0.002187266355969252,0.7030067230997976,0.0004584420254824033,0.0012485867544476065,0.3428585077705676,0.19255295772561792,0.006121270311876053,0.0023544946889496074,0.5990610278044035,0.6016585875964121,0.34685982094119455,1.0,0.3854665379692865,0.7564828107318581,0.8816566083780732,0.9623229636179322,0.940709334242074,0.08943169032145805,0.09760324347362281,0.042195417879556676,0.09180262074266816,0.10732084739194943,0.24478442783603688,0.10463538257561097,0.21449425550276252,0.4483376373008798,0.29466210990851766,0.21664925103473626,0.2661019629942682
0.03660493159948386,0.07456104677601322,0.044297882764668804,0.18281988937165686,0.38363064062814456,0.018645517087384857,0.0781138666299668,0.1123044400725615,0.10712695854023917,0.11356054036085195,0.11909465340192464,0.10136268338180339,0.019491473352518964,0.03900032764877519,0.09578176789045798,0.03401439225943129,0.056138669461995715,0.05612087346274506,0.05203488910791874,0.04103381110202188,0.03912270973158289,0.9083045761791466,0.08806585427310798,0.22221556727921798,0.3923740024279087,0.13074257368444953,0.10245314094406108,0.14986960457874696,0.6360027975215952,0.5556253446146634,0.5410621297467646,1.0,0.6490646024340563,0.5639967850511456,0.6388117667431655,0.4441543043897283,0.4882677641546105,0.12227116416288315,0.1238708829813515,0.13135049956555941,0.08864976227517589,0.09172047736222402,0.14896151055034748,0.13922810299929075,0.15004394370601282,0.21290020364125592,0.16057242369271585,0.11830672782692808,0.14091980602534745
0.07143231176821527,0.07130179572656098,0.0024151009990160404,0.005594196475275184,0.006711177680371417,0.028029417357276355,0.006532837624726796,0.37138028630967024,0.5311240609263359,0.3336807163679444,0.46824563933350866,0.2903690980086125,0.00508514132404792,0.002303422759158884,0.041104321647397454,0.0069869978765696,0.011895685597995889,0.01062599933413068,0.009074476988630741,0.01145575326643538,0.010490117283479372,0.9621379070497323,0.002680334085087072,0.0076614812623525125,0.7344047184828923,0.444635270433423,0.0701518422384519,0.013659288558923073,0.36337212622959625,0.34876281197603437,0.20728010054485357,0.8571682316716289,0.12470464242393398,0.4110191052186624,0.5277409923856218,0.5340202955837737,0.696874853324964,0.17568019045841782,0.18106423164900912,0.14173724033217125,0.15922771882501632,0.20435844692696362,0.3950344527289332,0.23556314731404432,0.3792232655588637,1.0,0.4146744591755661,0.3620472866178645,0.4456789463713656
0.12200189417469888,0.12807389897945992,0.19455265192533833,0.2156050262627923,0.17644478307603556,0.019572451423089356,0.0678574695885723,0.49721026275972297,0.6911077743279308,0.34441995373944445,0.18719939958577284,0.30502217957238736,0.04435062056866461,0.034718970290763373,0.15322783378529797,0.07866731778518142,0.19872444926764027,0.043617849769940924,0.10116442189714538,0.01820516836142905,0.17357344604570843,0.7193145540106297,0.01472877219903552,0.021706900919441625,0.48362457609942794,0.10501408420129214,0.011705313826137919,0.02333510100574487,0.556815905123543,0.17736121397228746,0.2727059168763678,1.0,0.354731440747989,0.31388447886064724,0.4876963603973929,0.47712925219381,0.7931880133461852,0.2915465847903548,0.09694568690838941,0.17984146317274843,0.1006041905594793,0.17952562740579667,0.21858099580300558,0.36545557847628835,0.7000000193823729,0.43859124778612923,0.25135360031776754,0.3521683480552147,0.6899593041237096
0.02130927094621237,0.034791397040907224,0.04255521461211838,0.08422366005983695,0.05808399102759655,0.007545933610220442,0.08223592796056217,0.19598755855444072,0.5479520140330935,0.31908478888445696,0.23134061351415663,0.16544702025017846,0.00443798405135101,0.006246533494545285,0.08581407756034624,0.01871250472201727,0.0611193047977978,0.02751766485617962,0.02537366305211224,0.025778119523672573,0.011887185853891941,0.4629331630553934,0.00489380505483389,0.013732390335072063,0.13587412992195405,0.01969016112778321,0.008580469772241842,0.011235589154039907,1.0,0.5076766305510808,0.3258023934207891,0.5402243828423291,0.5250343951167209,0.4136509596109172,0.38851602547093206,0.7064529433146792,0.4502528704443946,0.15734991973997234,0.16379611527770882,0.10277079164120201,0.175125729059494,0.16065098072446873,0.2946137190151498,0.3882880918428079,0.6216502209219318,0.29607039357942605,0.42054218031087137,0.3703906834456631,0.32978340349309443
0.015312011176391237,0.015991411414040233,0.040398528470522055,0.013101279946500274,0.016264361547933058,0.0020478007153148705,0.015919560622020417,0.5138859916248819,0.4582108302503064,0.3180149133356103,0.2161489238346445,0.2103593580032892,0.013822477741932706,0.00885361087272863,0.12690698969326633,0.12212532253388937,0.06178875357693312,0.019012441771690494,0.026802490865725448,0.06375341907448918,0.08830862367362871,0.02366564967438069,0.0036966940096953903,0.0031146156375479674,0.19850652817202571,0.10890359286249365,0.014716425800702041,0.008958412860599346,0.5425644278485591,0.26259198135546036,0.3181173779393995,0.5399619417185926,0.27983884068619713,0.686287423259178,1.0,0.44185857014520125,0.5318365847428196,0.1509492757158889,0.14244280494700254,0.1832033678421873,0.20786522029889815,0.30114935435818985,0.1559852674842787,0.36919515058278535,0.35291111410883064,0.30169445456972044,0.3269350167760675,0.3998522730208115,0.6198402470631119
0.5665502999485557,0.621486770100367,0.0019584219459589025,0.007836803974291833,0.020993729883136567,0.008830063806074706,0.004851339265300489,0.02105876088900048,0.00819340529446808,0.019250799642005288,0.007632819614179405,0.007013422747707175,0.15471111240309804,0.021423181324926443,0.01702786754157048,0.014796162676645894,0.019146668032899963,0.01517661727410668,0.017709200828769592,0.008983704757778285,0.008475955639243152,1.0,0.01728649627595846,0.024562725623845854,0.004742978540576003,0.004519760924340753,0.0028445613490735927,0.008257282676777094,0.0038867012057271434,0.00323937946420159,0.003237766350776936,0.0015998446183629986,0.006617438950241475,0.004647920160631991,0.00451689646097556,0.006576407936852881,0.006600333064384961,0.006456324065445941,0.011271908034834511,0.015165418684476193,0.012529036142133625,0.012339886094667041,0.007556588511337153,0.015660473924313162,0.009091815765208875,0.025123245985727675,0.02575988138466726,0.015530292329655866,0.014888713834665277
0.014738191814031989,0.00144467138702877,0.00015264693768993927,0.00022026746912266924,0.0003271697568881747,0.0001216837669654986,0.00021086769063560187,0.4006692917203151,0.172967048967827,0.34443600269883246,0.14342384859122084,0.07124333984860191,0.036147936711342955,0.009725621802199522,0.07075822099900266,0.17023554476327207,0.13703592712015655,0.10285821467152448,0.06316779134735331,0.1547383637927155,0.17593456936203306,1.0,0.003488283876436304,0.0002678418332121577,0.009683871782640342,0.0015192417386183964,0.0025176834260276846,0.002931750055710227,0.007220710092043493,0.009379860147895817,0.007023784834773413,0.009876762044902192,0.009779145073903608,0.021147500913597576,0.026338101774937034,0.0154789421923433,0.008894154235582126,0.04897587738801701,0.04610231314881727,0.037829177230573975,0.03166142974509875,0.037268368430915806,0.07088954542627811,0.049420065101976884,0.07930540484492579,0.023210163718691522,0.07508921054637649,0.12345738464346959,0.1536793261645318
0.04848485155158411,0.011693284504528036,0.000111933967293983,0.0006611042339409581,0.0005829429146196693,0.023733759021000587,0.00036443917723382363,0.01887360250061554,0.05904795255122802,0.019748686517420486,0.05276845539828449,0.04500606589414462,0.012992429700927035,0.027476807937981126,0.002344645687428657,0.00421265259837126,0.02937226271490256,0.02894319344139643,0.023440234589522813,0.011737612519905636,0.011152993220923016,1.0,0.01247599898184836,0.008571323764919864,0.23980384237232963,0.11235530533729073,0.16824730748981584,0.05989763077717446,0.01210758959560403,0.012956946244226553,0.01071020016221117,0.3195289520226306,0.0015339334409942686,0.00925368069838423,0.008440507410049525,0.03142547717913279,0.023178205819475117,0.00749125666724374,0.004660978087550902,0.0036000430672431046,0.0030766269083911707,0.00243028146277542,0.009013275638830379,0.004044570219851445,0.009257309083704384,0.022658903367603137,0.007012686357842469,0.010554360480689244,0.009380219010803938
0.0017563547164719392,0.0005015091169776967,9.650948724446717e-05,0.00030857482267741056,0.00014180590847660918,0.0030695943821532315,0.00027630333013566017,0.017168681561676016,0.021200757174179338,0.029844443610564313,0.0178434781647202,0.02776576779164076,0.006358904239997608,0.01865384342699313,0.0023460407883374185,0.0053501497797491145,0.012758514090627268,0.011478936279729388,0.01638964535041296,0.018130977396044353,0.011188506299541939,1.0,0.0019142409192382318,0.002029871331193751,0.16838715974476362,0.06841396880729941,0.031225709108520426,0.02230757692507473,0.0030655492484646138,0.0022834400844544247,0.004595781565724191,0.046884543014218794,0.0011504274113223582,0.004360607910829781,0.0035550752846819013,0.001992427943664822,0.002671517353357771,0.007381840057896995,0.0025885957001246557,0.004532053562435103,0.005807734039846539,0.004382230075940398,0.004311145066471267,0.003612028872879125,0.005958218752876794,0.011955399360990677,0.0020800845126951453,0.01127981181162185,0.0072338096891948755
0.0007543321024611233,0.0006615948271062738,0.005967802159972887,0.0053257710814841805,0.006442578164466485,0.01028485281585809,0.013270172467255837,0.04183434864194326,0.08187252024223128,0.04038477773348419,0.09590774155335009,0.07213218977442094,0.004185641401776173,0.00849294310365301,0.008766628909201022,0.010283970059422718,0.028478090251919053,0.03152467057388267,0.026862726776694185,0.01594945844084512,0.017363827163901457,1.0,0.001035221551503299,0.0028855871120533933,0.06077339305361749,0.03260394232802321,0.01778666547640664,0.021992145415041454,0.041930708475993776,0.05809325159410056,0.04784808948721361,0.07088133400568804,0.019376828982452434,0.04004493064612955,0.04097518624585157,0.03253918598237403,0.02689173047669203,0.02435710848649151,0.03544387078249276,0.03322984088115269,0.019710426073443137,0.021426904551251392,0.034827290662856114,0.033889490222662445,0.027906849876428642,0.02317467543166911,0.028231080053023886,0.022638549369945422,0.02265808919374255
0.023702011475791474,0.01641724750372181,0.012558641987371858,0.03387842864451486,0.019637383668717725,0.4132090240659074,0.2421930109340596,0.0380040399656933,0.029867840180220102,0.03839527493442504,0.03304069287450361,0.034487658174431154,0.019335291859373147,0.0482531559159393,0.015006193926007388,0.03015735538026557,0.042054911748513946,0.04004132598750442,0.03978002259672536,0.03817496989043955,0.03718953370833589,1.0,0.04161246955964355,0.03479208209554561,0.028242893911668145,0.07674356665911841,0.137689466714513,0.04851082055076536,0.0321846971655282,0.0263791841825691,0.027755384585256733,0.023600930397835417,0.012019539936257545,0.017933814825735042,0.018962729052307947,0.018052582038831907,0.025634249412282387,0.009510206120104555,0.01278747393429337,0.01372651216111935,0.030983678688424207,0.030440588000976796,0.008352942411043155,0.01358094283861479,0.007745679208863004,0.0188772233765815,0.00742807561190338,0.007301212166811077,0.007716637228876548
0.011420545178762348,0.005736775428842313,0.36596468410377925,0.15437794503863592,0.13198123906736686,0.258480583231403,0.23392423649315783,0.00912632513519397,0.006997383462347488,0.009616065848414632,0.006603133388102931,0.009957730970805347,0.008708646113614674,0.03186611390536026,0.006466546230768138,0.010490879023564215,0.01802311208943275,0.017841357995867686,0.025509465991274394,0.022800871730893905,0.02151088949101641,1.0,0.18069730173910148,0.14330997422753933,0.010472128917132553,0.011922952615485538,0.031139043298406395,0.04246502275983453,0.004955314090814381,0.004352041894132142,0.00581504761128847,5.829018223268014e-05,0.00012457207354148493,0.001212110765009359,0.0009807438194930956,0.0007226298814711941,0.0007757974640500965,0.00944216871633709,0.012296418433594941,0.015823028985964688,0.020668850657913077,0.0192324265871008,0.005474471803392169,0.01365245694168174,0.006296911449454425,0.002844639726318508,0.002224171528831022,0.0009331481695286344,0.0007667502961918562
0.014111552497805121,0.0006253583053656996,0.02007045296400583,0.003648969408582556,0.005714545666391997,0.3110544616988,0.1476004529570901,0.3086568654673182,0.7298754350712902,0.10008223087994447,0.3090439444911448,0.6339316474864731,0.06324006927484103,0.06645646601490547,0.04379262249222759,0.10425541850120743,0.4488673882767125,0.19189725718794767,0.3859613846531019,0.056177461944193076,0.17853389634269826,1.0,0.022143037023807505,0.02361411308908598,0.13041092272285557,0.1680826762527869,0.42166284745622834,0.09798234230383857,0.0021793539305161886,0.000574244112619681,0.0014801045563606998,0.02580381247048569,0.0005864002706693225,0.0021116403599601517,0.0038191320960981813,0.0025476771955590194,0.0019333213014084917,0.01041738435347804,0.0022352565103072575,0.005234311884982925,0.00791078887471549,0.01324101280337423,0.0032895627493191755,0.007243675120682324,0.012423373020387448,0.008302198332514396,0.00873808996485312,0.00616913722742381,0.013400046617765558
